8216.6,0.40158,8216.6,0.38666
8228,0.40165,8228,0.3868
8239.4,0.40172,8239.4,0.38694
8250.8,0.40179,8250.8,0.38708
8262.2,0.40186,8262.2,0.38722
8273.5,0.40193,8273.5,0.38736
8284.9,0.40199,8284.9,0.38749
8296.3,0.40206,8296.3,0.38763
8307.7,0.40213,8307.7,0.38776
8319.1,0.40219,8319.1,0.3879
8330.4,0.40226,8330.4,0.38803
8341.8,0.40232,8341.8,0.38817
8353.2,0.40239,8353.2,0.3883
8364.6,0.40245,8364.6,0.38843
8376,0.40251,8376,0.38856
8387.3,0.40258,8387.3,0.38869
8398.7,0.40264,8398.7,0.38882
8410.1,0.4027,8410.1,0.38895
8421.5,0.40277,8421.5,0.38908
8432.9,0.40283,8432.9,0.3892
8444.2,0.40289,8444.2,0.38933
8455.6,0.40295,8455.6,0.38946
8467,0.40301,8467,0.38958
8478.4,0.40307,8478.4,0.38971
8489.8,0.40313,8489.8,0.38983
8501.1,0.40319,8501.1,0.38995
8512.5,0.40325,8512.5,0.39008
8523.9,0.4033,8523.9,0.3902
8535.3,0.40336,8535.3,0.39032
8546.7,0.40342,8546.7,0.39044
8558,0.40348,8558,0.39056
8569.4,0.40353,8569.4,0.39068
8580.8,0.40359,8580.8,0.3908
8592.2,0.40365,8592.2,0.39092
8603.6,0.4037,8603.6,0.39104
8614.9,0.40376,8614.9,0.39115
8626.3,0.40381,8626.3,0.39127
8637.7,0.40387,8637.7,0.39138
8649.1,0.40392,8649.1,0.3915
8660.5,0.40398,8660.5,0.39161
8671.8,0.40403,8671.8,0.39173
8683.2,0.40408,8683.2,0.39184
8694.6,0.40414,8694.6,0.39195
8706,0.40419,8706,0.39206
8717.4,0.40424,8717.4,0.39217
8728.8,0.40429,8728.8,0.39228
8740.1,0.40434,8740.1,0.39239
8751.5,0.4044,8751.5,0.3925
8762.9,0.40445,8762.9,0.39261
8774.3,0.4045,8774.3,0.39272
8785.7,0.40455,8785.7,0.39283
8797,0.4046,8797,0.39294
8808.4,0.40465,8808.4,0.39304
8819.8,0.4047,8819.8,0.39315
8831.2,0.40475,8831.2,0.39325
8842.6,0.4048,8842.6,0.39336
8853.9,0.40485,8853.9,0.39346
8865.3,0.4049,8865.3,0.39357
8876.7,0.40495,8876.7,0.39367
8888.1,0.40499,8888.1,0.39377
8899.5,0.40504,8899.5,0.39387
8910.8,0.40509,8910.8,0.39397
8922.2,0.40514,8922.2,0.39407
8933.6,0.40519,8933.6,0.39418
8945,0.40523,8945,0.39428
8956.4,0.40528,8956.4,0.39437
8967.7,0.40533,8967.7,0.39447
8979.1,0.40537,8979.1,0.39457
8990.5,0.40542,8990.5,0.39467
9001.9,0.40547,9001.9,0.39477
9013.3,0.40551,9013.3,0.39486
9024.6,0.40556,9024.6,0.39496
9036,0.4056,9036,0.39505
9047.4,0.40565,9047.4,0.39515
9058.8,0.4057,9058.8,0.39524
9070.2,0.40574,9070.2,0.39534
9081.5,0.40579,9081.5,0.39543
9092.9,0.40583,9092.9,0.39553
9104.3,0.40588,9104.3,0.39562
9115.7,0.40592,9115.7,0.39571
9127.1,0.40596,9127.1,0.3958
9138.4,0.40601,9138.4,0.39589
9149.8,0.40605,9149.8,0.39599
9161.2,0.4061,9161.2,0.39608
9172.6,0.40614,9172.6,0.39617
9184,0.40619,9184,0.39626
9195.3,0.40623,9195.3,0.39634
9206.7,0.40627,9206.7,0.39643
9218.1,0.40632,9218.1,0.39652
9229.5,0.40636,9229.5,0.39661
9240.9,0.4064,9240.9,0.3967
9252.2,0.40645,9252.2,0.39678
9263.6,0.40649,9263.6,0.39687
9275,0.40653,9275,0.39696
9286.4,0.40656,9286.4,0.39704
9297.8,0.4066,9297.8,0.39713
9309.2,0.40664,9309.2,0.39721
9320.5,0.40667,9320.5,0.3973
9331.9,0.40671,9331.9,0.39738
9343.3,0.40674,9343.3,0.39746
9354.7,0.40678,9354.7,0.39755
9366.1,0.40681,9366.1,0.39763
9377.4,0.40685,9377.4,0.39771
9388.8,0.40688,9388.8,0.39779
9400.2,0.40691,9400.2,0.39787
9411.6,0.40695,9411.6,0.39796
9423,0.40698,9423,0.39804
9434.3,0.40701,9434.3,0.39812
9445.7,0.40705,9445.7,0.3982
9457.1,0.40708,9457.1,0.39828
9468.5,0.40711,9468.5,0.39836
9479.9,0.40714,9479.9,0.39843
9491.2,0.40718,9491.2,0.39851
9502.6,0.40721,9502.6,0.39859
9514,0.40724,9514,0.39867
9525.4,0.40727,9525.4,0.39874
9536.8,0.4073,9536.8,0.39882
9548.1,0.40733,9548.1,0.39889
9559.5,0.40736,9559.5,0.39897
9570.9,0.40739,9570.9,0.39904
9582.3,0.40742,9582.3,0.39911
9593.7,0.40745,9593.7,0.39919
9605,0.40748,9605,0.39926
9616.4,0.40751,9616.4,0.39933
9627.8,0.40754,9627.8,0.3994
9639.2,0.40757,9639.2,0.39948
9650.6,0.4076,9650.6,0.39955
9661.9,0.40763,9661.9,0.39962
9673.3,0.40766,9673.3,0.39969
9684.7,0.40769,9684.7,0.39976
9696.1,0.40772,9696.1,0.39983
9707.5,0.40775,9707.5,0.3999
9718.8,0.40777,9718.8,0.39996
9730.2,0.4078,9730.2,0.40003
9741.6,0.40783,9741.6,0.4001
9753,0.40786,9753,0.40017
9764.4,0.40789,9764.4,0.40024
9775.7,0.40791,9775.7,0.4003
9787.1,0.40794,9787.1,0.40037
9798.5,0.40797,9798.5,0.40044
9809.9,0.40799,9809.9,0.4005
9821.3,0.40802,9821.3,0.40057
9832.6,0.40805,9832.6,0.40063
9844,0.40807,9844,0.4007
9855.4,0.4081,9855.4,0.40076
9866.8,0.40813,9866.8,0.40083
9878.2,0.40815,9878.2,0.40089
9889.6,0.40818,9889.6,0.40095
9900.9,0.40821,9900.9,0.40102
9912.3,0.40823,9912.3,0.40108
9923.7,0.40826,9923.7,0.40114
9935.1,0.40828,9935.1,0.40121
9946.5,0.40831,9946.5,0.40127
9957.8,0.40833,9957.8,0.40133
9969.2,0.40836,9969.2,0.40139
9980.6,0.40838,9980.6,0.40145
9992,0.40841,9992,0.40151
10003,0.40843,10003,0.40157
10015,0.40846,10015,0.40163
10026,0.40848,10026,0.40169
10037,0.40851,10037,0.40175
10049,0.40853,10049,0.40181
10060,0.40856,10060,0.40187
10072,0.40858,10072,0.40193
10083,0.40861,10083,0.40199
10094,0.40863,10094,0.40205
10106,0.40865,10106,0.4021
10117,0.40868,10117,0.40216
10129,0.4087,10129,0.40222
10140,0.40873,10140,0.40228
10151,0.40875,10151,0.40233
10163,0.40877,10163,0.40239
10174,0.4088,10174,0.40244
10185,0.40882,10185,0.4025
10197,0.40885,10197,0.40256
10208,0.40887,10208,0.40261
10220,0.40889,10220,0.40267
10231,0.40892,10231,0.40272
10242,0.40894,10242,0.40278
10254,0.40896,10254,0.40283
10265,0.40899,10265,0.40288
10276,0.40901,10276,0.40294
10288,0.40903,10288,0.40299
10299,0.40906,10299,0.40305
10311,0.40908,10311,0.4031
10322,0.4091,10322,0.40315
10333,0.40913,10333,0.40321
10345,0.40915,10345,0.40326
10356,0.40917,10356,0.40331
10368,0.4092,10368,0.40336
10379,0.40922,10379,0.40341
10390,0.40924,10390,0.40347
10402,0.40927,10402,0.40352
10413,0.40929,10413,0.40357
10424,0.40931,10424,0.40362
10436,0.40932,10436,0.40367
10447,0.40934,10447,0.40371
10459,0.40936,10459,0.40376
10470,0.40938,10470,0.40381
10481,0.4094,10481,0.40386
10493,0.40942,10493,0.40391
10504,0.40944,10504,0.40395
10515,0.40946,10515,0.404
10527,0.40948,10527,0.40405
10538,0.40949,10538,0.40409
10550,0.40951,10550,0.40414
10561,0.40953,10561,0.40418
10572,0.40955,10572,0.40423
10584,0.40957,10584,0.40428
10595,0.40958,10595,0.40432
10607,0.4096,10607,0.40437
10618,0.40962,10618,0.40441
10629,0.40964,10629,0.40445
10641,0.40965,10641,0.4045
10652,0.40967,10652,0.40454
10663,0.40969,10663,0.40459
10675,0.4097,10675,0.40463
10686,0.40972,10686,0.40467
10698,0.40974,10698,0.40471
10709,0.40975,10709,0.40476
10720,0.40977,10720,0.4048
10732,0.40979,10732,0.40484
10743,0.4098,10743,0.40488
10754,0.40982,10754,0.40493
10766,0.40984,10766,0.40497
10777,0.40985,10777,0.40501
10789,0.40987,10789,0.40505
10800,0.40988,10800,0.40509
10811,0.4099,10811,0.40513
10823,0.40992,10823,0.40517
10834,0.40993,10834,0.40521
10846,0.40995,10846,0.40525
10857,0.40996,10857,0.40529
10868,0.40998,10868,0.40533
10880,0.40999,10880,0.40537
10891,0.41001,10891,0.40541
10902,0.41002,10902,0.40545
10914,0.41004,10914,0.40549
10925,0.41005,10925,0.40553
10937,0.41007,10937,0.40556
10948,0.41008,10948,0.4056
10959,0.4101,10959,0.40564
10971,0.41011,10971,0.40568
10982,0.41013,10982,0.40572
10993,0.41014,10993,0.40575
11005,0.41016,11005,0.40579
11016,0.41017,11016,0.40583
11028,0.41019,11028,0.40586
11039,0.4102,11039,0.4059
11050,0.41021,11050,0.40594
11062,0.41023,11062,0.40597
11073,0.41024,11073,0.40601
11084,0.41026,11084,0.40605
11096,0.41027,11096,0.40608
11107,0.41029,11107,0.40612
11119,0.4103,11119,0.40615
11130,0.41031,11130,0.40619
11141,0.41033,11141,0.40622
11153,0.41034,11153,0.40626
11164,0.41035,11164,0.40629
11176,0.41037,11176,0.40633
11187,0.41038,11187,0.40636
11198,0.4104,11198,0.4064
11210,0.41041,11210,0.40643
11221,0.41042,11221,0.40646
11232,0.41044,11232,0.4065
11244,0.41045,11244,0.40653
11255,0.41046,11255,0.40657
11267,0.41048,11267,0.4066
11278,0.41049,11278,0.40663
11289,0.4105,11289,0.40667
11301,0.41052,11301,0.4067
11312,0.41053,11312,0.40673
11323,0.41054,11323,0.40677
11335,0.41056,11335,0.4068
11346,0.41057,11346,0.40683
11358,0.41058,11358,0.40686
11369,0.4106,11369,0.40689
